"X","Y","Z"
2680752.83,1247853.89,424.02
2680752.6,1247853.91,420.77
2680752.02,1247854.01,412.31
2680752.81,1247853.4,424
2680752.74,1247853.4,422.86
2680752.67,1247853.41,421.83
2680752.74,1247852.91,423.04
2680752.65,1247852.92,421.62
2680752.74,1247852.39,423.15
2680752.62,1247852.4,421.51
2680752.39,1247852.42,418.06
2680752,1247852.49,412.34
2680752.76,1247851.91,423.43
2680752.71,1247851.92,422.83
2680752.85,1247848.76,417.49
2680752.79,1247848.76,416.56
2680752.49,1247848.79,412.32
2680752.49,1247848.29,412.31
2680752.48,1247847.79,412.31
2680752.46,1247846.8,412.32
2680753.06,1247856.63,418.88
2680753.12,1247856.16,420
2680753.02,1247856.18,418.36
2680752.81,1247856.22,415.31
2680753.3,1247855.6,422.53
2680753.1,1247855.64,419.59
2680753,1247855.65,418.18
2680752.8,1247855.68,415.26
2680752.99,1247855.15,418.16
2680753.44,1247854.59,424.78
2680753.37,1247854.6,424.01
2680753.18,1247854.63,421.1
2680753.1,1247854.64,419.94
2680752.97,1247854.65,417.98
2680753.39,1247854.1,424.21
2680753.35,1247854.11,423.58
2680753.33,1247853.62,423.6
2680753.23,1247853.63,421.9
2680753.08,1247853.65,419.78
2680753.3,1247853.15,423.09
2680753.26,1247853.15,422.45
2680753.06,1247853.18,419.53
2680752.56,1247853.26,412.31
2680753.35,1247852.65,423.99
2680753.21,1247852.67,421.92
2680753.27,1247852.17,422.86
2680753.17,1247852.18,421.36
2680752.95,1247852.22,418.17
2680752.87,1247852.23,417.03
2680752.54,1247852.28,412.3
2680753.26,1247851.65,422.88
2680753.16,1247851.65,421.36
2680752.93,1247851.68,418.05
2680752.85,1247851.7,416.85
2680752.54,1247851.74,412.32
2680753.26,1247851.17,422.93
2680753.12,1247851.2,421.06
2680752.93,1247851.22,418.14
2680752.85,1247851.23,416.99
2680752.53,1247851.27,412.38
2680753.12,1247850.66,421
2680752.92,1247850.7,418.16
2680752.83,1247850.71,416.78
2680753.1,1247850.22,420.79
2680753,1247850.23,419.39
2680752.87,1247850.24,417.47
2680752.75,1247850.26,415.76
2680752.51,1247850.28,412.32
2680753.08,1247849.73,420.72
2680752.87,1247849.75,417.66
2680752.75,1247849.76,415.87
2680752.51,1247849.79,412.33
2680753.1,1247849.26,421.16
2680753.03,1247849.27,420.01
2680752.94,1247849.27,418.68
2680752.83,1247849.28,417.28
2680752.74,1247849.29,415.74
2680752.5,1247849.31,412.32
2680753.04,1247848.74,420.3
2680752.95,1247848.75,418.97
2680753.48,1247856.28,418.5
2680753.7,1247855.74,421.87
2680753.48,1247855.78,418.66
2680753.81,1247855.27,423.7
2680753.52,1247855.32,419.33
2680753.4,1247855.34,417.53
2680753.78,1247854.75,423.15
2680753.69,1247854.77,421.89
2680753.58,1247854.79,420.21
2680753.52,1247854.8,419.45
2680753.44,1247854.81,418.24
2680753.75,1247854.25,422.79
2680753.67,1247854.26,421.63
2680753.56,1247854.28,420.15
2680753.77,1247853.75,423.31
2680753.51,1247853.79,419.42
2680753.5,1247853.3,419.46
2680753.35,1247853.33,417.31
2680753.83,1247852.77,424.29
2680753.73,1247852.78,422.83
2680753.49,1247852.81,419.37
2680753.39,1247852.83,417.94
2680753.78,1247852.31,423.71
2680753.7,1247852.32,422.58
2680753.33,1247852.37,417.27
2680752.99,1247852.4,412.3
2680753.76,1247851.82,423.51
2680753.69,1247851.83,422.48
2680753.6,1247851.84,421.4
2680753.75,1247851.33,423.51
2680753.56,1247851.35,420.74
2680753.28,1247851.38,416.66
2680752.98,1247851.41,412.34
2680753.58,1247850.82,421.29
2680753.35,1247850.85,417.82
2680753.26,1247850.86,416.53
2680752.98,1247850.89,412.35
2680753.6,1247850.35,421.56
2680753.56,1247850.35,421.05
2680753.35,1247850.38,417.99
2680753.25,1247850.39,416.47
2680753.21,1247850.39,415.83
2680752.97,1247850.41,412.33
2680753.58,1247849.82,421.3
2680753.6,1247849.36,421.84
2680753.54,1247849.37,420.78
2680753.28,1247849.4,417.09
2680752.95,1247849.42,412.3
2680753.53,1247848.88,420.88
2680753.28,1247848.9,417.2
2680752.92,1247847.42,412.3
2680752.92,1247846.93,412.33
2680752.91,1247846.42,412.33
2680753.96,1247856.59,418.64
2680753.91,1247856.6,417.91
2680753.85,1247856.61,417.05
2680753.96,1247856.08,418.62
2680753.83,1247856.11,416.99
2680753.95,1247855.6,418.7
2680753.87,1247855.61,417.57
2680754.17,1247855.1,421.87
2680753.99,1247855.13,419.3
2680753.83,1247855.15,417.08
2680754.26,1247854.59,423.3
2680754.1,1247854.62,420.99
2680753.89,1247854.65,417.92
2680754.24,1247854.09,423.15
2680753.93,1247854.14,418.61
2680754.16,1247853.58,422.07
2680754.06,1247853.6,420.69
2680753.79,1247853.64,416.77
2680754.27,1247853.11,423.77
2680754.16,1247853.12,422.16
2680754.05,1247853.14,420.53
2680753.96,1247853.15,419.22
2680753.79,1247853.17,416.79
2680753.48,1247853.22,412.32
2680754.18,1247852.58,422.63
2680753.87,1247852.63,418.06
2680754.17,1247852.12,422.6
2680754.1,1247852.13,421.52
2680753.46,1247852.21,412.3
2680754.19,1247851.64,422.86
2680754.05,1247851.65,420.91
2680753.78,1247851.68,416.99
2680753.73,1247851.68,416.24
2680753.46,1247851.73,412.32
2680754.22,1247851.16,423.42
2680754.02,1247851.2,420.51
2680753.71,1247851.24,416.01
2680753.45,1247851.27,412.32
2680754.02,1247850.65,420.61
2680753.77,1247850.68,416.99
2680753.44,1247850.73,412.31
2680754.02,1247850.15,420.83
2680753.83,1247850.17,418.15
2680753.68,1247850.2,415.8
2680753.44,1247850.22,412.33
2680753.66,1247849.71,415.72
2680753.6,1247849.72,414.9
2680753.43,1247849.73,412.3
2680753.69,1247848.71,416.27
2680753.42,1247848.73,412.31
2680753.41,1247848.27,412.31
2680753.4,1247847.78,412.3
2680753.39,1247846.74,412.36
2680754.67,1247853.41,423.97
2680754.6,1247853.42,423.09
2680754.51,1247853.45,421.56
2680754.42,1247853.46,420.31
2680754.26,1247853.48,418
2680754.19,1247853.49,417.03
2680753.87,1247853.54,412.33
2680754.58,1247852.9,422.85
2680754.48,1247852.92,421.36
2680754.28,1247852.96,418.45
2680754.16,1247852.97,416.65
2680754.08,1247852.98,415.63
2680754.55,1247852.45,422.35
2680754.27,1247852.49,418.36
2680754.15,1247852.5,416.63
2680754.08,1247852.51,415.76
2680753.85,1247852.54,412.31
2680754.6,1247851.91,423.22
2680754.52,1247851.92,422.08
2680754.44,1247851.93,420.96
2680754.23,1247851.97,417.93
2680754.6,1247851.45,423.39
2680754.35,1247851.48,419.84
2680754.25,1247851.5,418.29
2680754.1,1247851.52,416.19
2680753.83,1247851.55,412.3
2680754.33,1247851,419.71
2680754.08,1247851.03,416.09
2680753.83,1247851.06,412.32
2680754.46,1247850.52,421.46
2680754.33,1247850.53,419.83
2680754.1,1247850.56,416.22
2680753.81,1247850.59,412.3
2680754.46,1247850,421.56
2680754.42,1247850,420.96
2680754.05,1247850.04,415.62
2680753.81,1247850.06,412.32
2680754.37,1247849.5,420.45
2680754.06,1247849.53,415.97
2680754.01,1247849.53,415.15
2680753.81,1247849.55,412.3
2680754.42,1247849.01,421.2
2680754.06,1247849.04,415.95
2680753.95,1247849.05,414.43
2680753.8,1247849.07,412.3
2680753.8,1247848.56,412.31
2680753.79,1247848.07,412.34
2680753.78,1247847.11,412.31
2680753.77,1247846.6,412.3
2680754.35,1247856.4,418.88
2680754.31,1247856.41,418.11
2680754.2,1247856.43,416.53
2680754.35,1247855.91,418.95
2680754.3,1247855.92,418.03
2680754.37,1247855.41,419.25
2680754.25,1247855.43,417.45
2680754.58,1247854.89,422.38
2680754.27,1247854.93,417.88
2680754.64,1247854.4,423.36
2680754.58,1247854.42,422.38
2680754.3,1247854.47,418.43
2680754.18,1247854.49,416.63
2680754.6,1247853.93,422.89
2680754.31,1247853.98,418.67
2680754.19,1247854,416.83
2680754.89,1247853.15,418.47
2680755.15,1247852.62,422.4
2680754.85,1247852.65,418.1
2680754.69,1247852.68,415.71
2680755.12,1247852.1,422.18
2680755.03,1247852.11,420.77
2680754.95,1247852.12,419.61
2680754.68,1247852.15,415.63
2680754.45,1247852.18,412.31
2680755.05,1247851.64,421.05
2680754.95,1247851.65,419.61
2680754.44,1247851.17,412.3
2680754.94,1247850.66,419.68
2680754.98,1247850.16,420.35
2680754.67,1247850.21,415.96
2680754.66,1247849.73,415.86
2680754.42,1247849.76,412.31
2680754.64,1247849.2,415.6
2680754.41,1247849.22,412.32
2680754.4,1247848.24,412.36
2680754.39,1247847.73,412.33
2680754.37,1247847.23,412.36
2680754.37,1247846.78,412.33
2680754.9,1247855.59,418.12
2680754.49,1247855.15,412.3
2680755.1,1247853.61,421.4
2680754.9,1247853.29,412.3
2680754.87,1247851.3,412.3
2680754.85,1247850.29,412.31
2680754.85,1247849.34,412.32
2680754.97,1247848.86,414.12
2680754.83,1247848.87,412.31
2680754.96,1247848.32,414.1
2680754.83,1247848.33,412.3
2680754.93,1247847.83,413.84
2680754.9,1247847.34,413.49
2680754.81,1247847.35,412.36
2680754.81,1247846.84,412.35
2680755.01,1247850.17,421.35
2680755.12,1247850.51,420.11
2680754.99,1247851.87,422.29
2680754.99,1247852.9,422.62
2680755.03,1247852.81,422.07
2680755.14,1247852.61,420.76
2680754.94,1247853.52,423.48
2680755,1247853.4,422.73
2680755.12,1247853.73,421.41
2680755.03,1247854.99,422.99
2680755.05,1247855.52,422.94
2680754.94,1247846.4,412.35
2680754.96,1247846.96,412.36
2680754.9,1247847.6,413.32
2680754.97,1247847.46,412.4
2680754.33,1247849.35,420.94
2680754.87,1247848.23,413.83
2680754.33,1247849.85,421.15
2680754.39,1247849.74,420.42
2680754.92,1247848.65,413.55
2680755.01,1247848.47,412.34
2680754.37,1247850.3,420.84
2680754.47,1247850.1,419.57
2680754.77,1247849.48,415.6
2680755.02,1247848.97,412.35
2680754.19,1247851.2,423.47
2680754.46,1247850.65,419.9
2680755.04,1247849.46,412.32
2680754.23,1247851.7,423.19
2680754.5,1247851.15,419.65
2680754.77,1247850.58,416.04
2680755.06,1247850,412.31
2680754.26,1247852.16,422.93
2680754.35,1247851.99,421.74
2680754.5,1247851.7,419.85
2680755.06,1247850.53,412.32
2680754.35,1247853.06,422.03
2680754.64,1247852.49,418.35
2680754.77,1247852.24,416.76
2680754.65,1247853.01,418.51
2680755.12,1247852.06,412.33
2680754.31,1247854.17,422.98
2680754.46,1247853.9,421.22
2680754.53,1247853.75,420.2
2680754.71,1247853.4,417.95
2680754.91,1247853.01,415.34
2680755.14,1247852.54,412.3
2680754.35,1247854.64,422.75
2680754.39,1247855.12,422.47
2680754.76,1247854.96,417.88
2680754.74,1247855.51,418.35
2680754.81,1247855.35,417.31
2680754.7,1247856.16,419.13
2680754.78,1247856.01,418.08
2680754.83,1247856.42,417.65
2680754.12,1247856.07,416.99
2680754.14,1247856.54,416.92
2680754.2,1247846.63,412.33
2680754.21,1247847.14,412.32
2680753.55,1247849.08,421.29
2680754.23,1247847.65,412.31
2680753.6,1247849.54,420.77
2680753.94,1247848.85,416.38
2680754.25,1247848.21,412.32
2680753.54,1247850.15,421.76
2680753.6,1247850.03,420.91
2680754.26,1247848.68,412.32
2680753.6,1247850.62,421.15
2680753.81,1247850.17,418.35
2680754.04,1247849.73,415.49
2680754.28,1247849.23,412.3
2680753.62,1247851.1,421.17
2680754.29,1247849.73,412.35
2680753.55,1247851.79,422.35
2680753.66,1247851.56,420.84
2680753.97,1247850.92,416.78
2680754.04,1247850.78,415.83
2680754.31,1247850.23,412.3
2680753.43,1247852.52,424.08
2680753.52,1247852.33,422.81
2680753.62,1247852.11,421.4
2680754.04,1247851.28,416.06
2680754.33,1247850.7,412.32
2680753.5,1247852.95,423.31
2680753.58,1247852.81,422.38
2680753.87,1247852.18,418.4
2680754.35,1247851.25,412.3
2680753.52,1247853.47,423.26
2680753.56,1247853.39,422.77
2680753.9,1247852.7,418.32
2680753.47,1247854.11,424.16
2680753.56,1247853.91,422.95
2680753.48,1247854.63,424.26
2680753.62,1247854.33,422.32
2680754.06,1247853.45,416.57
2680754.08,1247853.98,416.68
2680754.41,1247853.31,412.31
2680753.89,1247854.87,419.36
2680754,1247854.65,417.94
2680754.08,1247854.46,416.7
2680753.71,1247855.75,421.87
2680753.99,1247855.74,418.45
2680754.06,1247855.57,417.35
2680754,1247856.31,418.56
2680753.27,1247852.49,421.55
2680753.47,1247852.07,418.86
2680753.97,1247851.06,412.31
2680753.05,1247853.47,424.64
2680753.12,1247853.3,423.53
2680753.44,1247852.66,419.45
2680753.64,1247852.27,416.85
2680753.08,1247853.88,424.34
2680753.2,1247853.65,422.88
2680753.3,1247853.46,421.59
2680753.56,1247852.9,417.94
2680754.01,1247852.03,412.32
2680753.14,1247854.35,423.8
2680753.24,1247854.15,422.49
2680753.31,1247854.01,421.55
2680753.47,1247853.7,419.59
2680753.66,1247853.31,417.02
2680754.02,1247852.59,412.34
2680753.17,1247854.84,423.63
2680753.33,1247854.53,421.56
2680753.68,1247853.82,416.97
2680753.19,1247849.37,421.23
2680753.87,1247847.96,412.31
2680753.23,1247849.82,420.89
2680753.31,1247849.65,419.84
2680753.5,1247849.28,417.44
2680753.89,1247848.47,412.31
2680753.26,1247850.32,420.75
2680753.53,1247849.76,417.18
2680753.65,1247849.53,415.74
2680753.91,1247849,412.32
2680753.26,1247850.9,420.98
2680753.93,1247849.55,412.3
2680753.21,1247851.5,421.86
2680753.29,1247851.34,420.79
2680753.94,1247850.02,412.35
2680753.14,1247852.23,423.03
2680753.25,1247852,421.55
2680753.54,1247851.42,417.82
2680753.62,1247851.26,416.73
2680753.96,1247850.58,412.35
2680753.17,1247852.67,422.78
2680753.81,1247846.45,412.32
2680753.83,1247846.98,412.31
2680753.85,1247847.49,412.3
2680753.2,1247855.33,423.52
2680753.73,1247854.27,416.58
2680754.06,1247853.62,412.31
2680753.31,1247855.62,422.12
2680753.47,1247855.33,420.18
2680753.55,1247855.16,419.13
2680753.64,1247854.99,417.95
2680753.67,1247855.47,417.77
2680753.51,1247856.31,420.15
2680753.62,1247856.08,418.61
2680753.62,1247856.61,418.74
2680753.75,1247856.37,417.18
2680753.25,1247846.62,412.33
2680753.27,1247847.13,412.32
2680752.66,1247848.93,420.54
2680752.53,1247849.75,422.41
2680752.69,1247849.41,420.28
2680752.78,1247849.25,419.2
2680753.3,1247848.16,412.32
2680753.31,1247848.67,412.33
2680752.5,1247850.85,423.18
2680752.55,1247850.76,422.56
2680753.33,1247849.15,412.3
2680752.52,1247851.36,423.17
2680752.62,1247851.15,421.84
2680752.7,1247851,420.86
2680752.81,1247850.76,419.38
2680752.93,1247850.51,417.76
2680753.05,1247850.28,416.27
2680753.35,1247849.65,412.32
2680752.52,1247851.9,423.37
2680752.6,1247851.73,422.27
2680752.72,1247851.5,420.75
2680752.87,1247851.17,418.74
2680752.89,1247851.75,418.86
2680753.03,1247851.45,416.96
2680753.39,1247850.73,412.31
2680752.7,1247852.64,421.55
2680752.92,1247852.17,418.6
2680753.4,1247851.21,412.34
2680752.58,1247853.46,423.35
2680752.7,1247853.22,421.78
2680753.02,1247852.57,417.6
2680753.42,1247851.76,412.33
2680752.48,1247854.16,424.86
2680752.55,1247854.03,423.95
2680752.72,1247853.67,421.69
2680752.51,1247854.63,424.63
2680752.56,1247854.52,423.87
2680752.69,1247854.27,422.23
2680753.45,1247852.75,412.32
2680752.6,1247854.95,423.57
2680752.71,1247854.74,422.2
2680752.83,1247854.49,420.58
2680752.89,1247854.38,419.86
2680753.08,1247853.98,417.23
2680753.47,1247853.23,412.34
2680752.62,1247855.5,423.61
2680752.1,1247851.08,420.02
2680752.33,1247850.61,416.97
2680752.69,1247849.88,412.31
2680751.85,1247852.12,423.57
2680751.92,1247851.97,422.61
2680752.7,1247850.38,412.34
2680751.85,1247852.62,423.58
2680751.97,1247852.4,422.12
2680752.72,1247850.87,412.31
2680751.99,1247852.9,422.05
2680752.73,1247851.4,412.38
2680751.87,1247853.73,423.96
2680752.75,1247851.95,412.4
2680751.9,1247854.17,423.75
2680752.06,1247853.86,421.65
2680752.77,1247852.42,412.34
2680751.85,1247854.83,424.48
2680751.92,1247854.71,423.71
2680752,1247854.56,422.68
2680752.1,1247854.33,421.19
2680752.68,1247855.38,422.87
2680752.71,1247855.32,422.45
2680753.08,1247854.59,417.69
2680752.7,1247855.9,422.85
2680752.78,1247855.74,421.82
2680752.98,1247855.34,419.15
2680752.98,1247856.41,419.61
2680753.06,1247856.25,418.44
2680752.08,1247855.43,422.1
2680752.39,1247854.82,417.98
2680752.06,1247855.97,422.37
2680752.17,1247855.76,421.04
2680752.4,1247855.32,418.12
2680752.31,1247856.04,419.3
2680752.4,1247855.89,418.28
2680752.39,1247856.47,418.72
2680752.43,1247856.38,418.11
2680752.64,1247856.5,415.56
2680752.58,1247846.8,412.33
2680752.6,1247847.28,412.3
2680751.98,1247849.14,420.69
2680752.62,1247847.82,412.31
2680751.83,1247849.99,422.72
2680751.94,1247849.79,421.44
2680752,1247849.65,420.63
2680752.08,1247849.47,419.42
2680752.16,1247849.35,418.62
2680752.64,1247848.35,412.31
2680752.65,1247848.86,412.33
2680751.83,1247851.08,423.21
2680751.91,1247850.92,422.27
2680752.01,1247850.73,420.99
2680752.12,1247850.5,419.51
2680752.3,1247850.14,417.19
2680752.43,1247849.88,415.5
2680752.67,1247849.38,412.35
2680751.95,1247855.15,423.54
2680752.14,1247854.79,421.1
2680752.33,1247854.4,418.51
2680751.4,1247847.62,419.29
2680751.44,1247847.55,418.81
2680751.93,1247846.51,412.31
2680751.46,1247848.09,418.75
2680751.65,1247847.7,416.31
2680751.95,1247847.07,412.33
2680751.25,1247849.04,421.73
2680751.33,1247848.85,420.57
2680751.4,1247848.73,419.79
2680751.47,1247848.59,418.93
2680751.97,1247847.55,412.32
2680751.23,1247849.61,422.22
2680751.42,1247849.22,419.75
2680751.99,1247848.05,412.31
2680751.18,1247850.23,423.14
2680751.37,1247849.81,420.45
2680752,1247848.53,412.31
2680751.15,1247850.87,423.73
2680751.29,1247850.59,421.94
2680751.44,1247850.28,419.94
2680752.02,1247849.09,412.33
2680751.25,1247851.22,422.66
2680751.29,1247851.13,422.1
2680751.37,1247850.98,421.08
2680751.48,1247850.75,419.66
2680752.03,1247849.61,412.36
2680751.49,1247851.26,419.71
2680751.77,1247850.68,416.11
2680752.05,1247850.11,412.34
2680751.03,1247852.76,426.05
2680751.14,1247852.53,424.52
2680751.43,1247851.93,420.75
2680751.47,1247851.87,420.3
2680751.64,1247851.51,417.96
2680752.06,1247850.64,412.35
2680751.19,1247852.97,424.09
2680751.27,1247852.82,423.13
2680751.43,1247852.5,421.04
2680751.8,1247851.74,416.14
2680752.08,1247851.15,412.33
2680751.2,1247853.47,424.25
2680751.26,1247853.33,423.39
2680752.1,1247851.63,412.32
2680751.25,1247853.88,423.75
2680751.44,1247853.5,421.26
2680751.97,1247852.43,414.38
2680752.12,1247852.13,412.35
2680751.44,1247854.06,421.51
2680751.56,1247853.83,419.99
2680751.62,1247853.71,419.2
2680752.14,1247852.65,412.31
2680751.08,1247855.88,426.75
2680751.06,1247856.48,427.15
2680751.67,1247856.32,419.58
2680751.78,1247856.1,418.13
2680751.81,1247856.56,418.07
2680751.15,1247846.47,416.89
2680751.19,1247846.9,416.63
2680750.92,1247848.06,420.38
2680750.99,1247847.9,419.46
2680751.08,1247847.73,418.32
2680751.16,1247847.55,417.18
2680751.53,1247846.78,412.34
2680750.87,1247848.68,421.22
2680751.02,1247848.4,419.32
2680751.08,1247848.24,418.32
2680751.04,1247848.9,419.3
2680751.17,1247848.62,417.49
2680751.56,1247847.8,412.33
2680750.75,1247850.06,423.36
2680750.83,1247849.86,422.09
2680751.04,1247849.46,419.51
2680751.58,1247848.33,412.31
2680751.35,1247849.33,415.49
2680751.6,1247848.84,412.32
2680750.94,1247850.71,421.3
2680751.27,1247850.01,416.84
2680751.62,1247849.31,412.32
2680750.87,1247851.36,422.24
2680751.04,1247851.04,420.13
2680751.31,1247850.47,416.49
2680751.64,1247849.82,412.33
2680750.62,1247852.43,425.77
2680750.83,1247852.04,423.22
2680751.06,1247851.57,420.18
2680750.65,1247852.99,425.81
2680750.78,1247852.72,424.08
2680750.87,1247852.54,422.92
2680750.85,1247853.05,423.27
2680750.94,1247852.88,422.17
2680751.06,1247852.64,420.59
2680751.22,1247852.32,418.5
2680751.69,1247851.37,412.37
2680750.83,1247853.68,423.8
2680751.06,1247853.22,420.76
2680751.7,1247851.91,412.37
2680750.87,1247854.13,423.55
2680750.97,1247853.91,422.22
2680751.08,1247853.7,420.75
2680751.19,1247853.48,419.34
2680751.72,1247852.4,412.33
2680750.62,1247855.16,427.09
2680750.87,1247854.64,423.62
2680751.1,1247854.67,420.84
2680751.25,1247854.4,419.03
2680750.65,1247856.17,427.06
2680751.8,1247854.46,412.31
2680750.98,1247856.63,423.31
2680750.4,1247846.76,418.25
2680750.25,1247847.61,420.5
2680750.39,1247847.32,418.71
2680750.26,1247848.13,420.63
2680750.35,1247847.93,419.43
2680750.52,1247847.58,417.2
2680750.89,1247846.82,412.36
2680749.91,1247849.37,425.45
2680750.3,1247848.56,420.34
2680750.42,1247848.3,418.7
2680750.91,1247847.29,412.31
2680749.93,1247849.9,425.46
2680750.14,1247849.47,422.69
2680750.22,1247849.28,421.52
2680750.92,1247847.84,412.36
2680749.97,1247850.37,425.12
2680750.08,1247850.12,423.49
2680750.2,1247849.9,422.1
2680750.31,1247849.66,420.62
2680750.94,1247848.37,412.34
2680749.83,1247851.21,427.25
2680750.75,1247849.29,415.01
2680750.85,1247849.07,413.59
2680750.96,1247848.87,412.34
2680749.89,1247851.62,426.6
2680750.01,1247851.39,425.1
2680749.87,1247852.17,427.03
2680750.62,1247850.63,417.08
2680751,1247849.89,412.31
2680750.01,1247852.42,425.51
2680750.06,1247852.3,424.68
2680750.2,1247852.05,423.06
2680750.37,1247851.68,420.74
2680749.99,1247853.01,426.01
2680750.1,1247852.78,424.55
2680750.22,1247852.55,423.04
2680750.41,1247852.15,420.48
2680750.71,1247851.55,416.59
2680750.03,1247853.49,425.78
2680750.1,1247853.33,424.76
2680750.17,1247853.21,423.94
2680749.87,1247854.37,428.03
2680750.17,1247853.77,424.1
2680749.91,1247854.81,427.76
2680749.23,1247850.76,427.3
2680749.31,1247850.57,426.13
2680749.37,1247850.45,425.32
2680749.6,1247849.98,422.38
2680749.28,1247851.23,426.88
2680749.56,1247850.65,423.2
2680749.37,1247851.6,425.9
2680749.45,1247851.45,424.98
2680749.7,1247850.92,421.62
2680749.33,1247852.21,426.61
2680749.6,1247851.65,423.08
2680750.42,1247849.98,412.32
2680749.37,1247852.67,426.36
2680749.67,1247852.08,422.45
2680750.14,1247854.35,424.79
2680750.24,1247854.14,423.41
2680750.31,1247854,422.53
2680751.08,1247852.42,412.31
2680749.93,1247855.35,427.77
2680750,1247855.2,426.77
2680749.95,1247855.82,427.75
2680749.99,1247856.26,427.42
2680750.17,1247855.9,425.01
2680750.2,1247856.35,424.81
2680750.31,1247856.13,423.38
2680751.16,1247854.45,412.3
2680751.17,1247855,412.33
2680749.74,1247846.47,419.24
2680749.76,1247847,419.15
2680749.71,1247847.62,420.11
2680749.77,1247847.49,419.25
2680749.83,1247847.36,418.46
2680749.68,1247848.26,420.74
2680749.75,1247848.12,419.84
2680749.83,1247847.9,418.57
2680750.31,1247846.92,412.35
2680749.56,1247849.02,422.46
2680749.62,1247848.89,421.65
2680749.75,1247848.64,420.05
2680749.81,1247848.51,419.24
2680750.33,1247847.41,412.32
2680749.31,1247850.1,426.11
2680749.64,1247849.4,421.66
2680749.4,1247853.15,426.24
2680749.56,1247852.84,424.16
2680750.12,1247851.7,416.81
2680750.46,1247851,412.33
2680749.69,1247853.09,422.65
2680749.92,1247852.63,419.66
2680750.01,1247852.46,418.55
2680749.68,1247853.65,423.09
2680749.77,1247853.48,421.93
2680749.94,1247853.13,419.7
2680750.49,1247852,412.34
2680749.31,1247854.93,428.12
2680749.43,1247854.72,426.65
2680750.51,1247852.52,412.35
2680749.44,1247855.27,426.74
2680749.48,1247855.7,426.39
2680749.62,1247855.41,424.6
2680749.42,1247856.4,427.46
2680749.51,1247856.22,426.3
2680749.6,1247856.52,425.17
2680749.93,1247855.89,420.97
2680750.62,1247855.56,412.3
2680749.17,1247847.05,418.88
2680749.35,1247846.64,416.35
2680749.12,1247847.7,419.73
2680749.21,1247847.52,418.58
2680749.18,1247848.15,419.25
2680749.33,1247847.83,417.15
2680749.43,1247847.64,415.95
2680749.7,1247847.06,412.31
2680748.68,1247849.72,426.09
2680748.83,1247849.4,424.07
2680749.08,1247848.87,420.69
2680748.58,1247850.53,427.74
2680748.69,1247850.29,426.19
2680749.05,1247849.55,421.5
2680749.12,1247849.4,420.58
2680749.26,1247849.11,418.73
2680748.6,1247850.98,427.63
2680748.65,1247850.88,426.96
2680748.75,1247850.67,425.66
2680748.93,1247850.3,423.3
2680748.68,1247851.35,426.81
2680748.81,1247851.06,424.98
2680749.58,1247849.49,414.96
2680749.78,1247849.08,412.33
2680748.68,1247851.86,426.97
2680748.79,1247851.63,425.53
2680749.06,1247851.05,421.85
2680748.81,1247852.18,425.61
2680749.06,1247851.65,422.19
2680749.81,1247850.13,412.39
2680748.83,1247852.67,425.48
2680749,1247852.35,423.33
2680749.26,1247852.35,420.13
2680749.48,1247851.9,417.25
2680749.85,1247851.14,412.34
2680748.83,1247853.77,425.95
2680748.9,1247853.63,425.07
2680749.08,1247853.25,422.6
2680748.87,1247854.24,425.75
2680748.83,1247854.84,426.55
2680749.1,1247854.27,422.86
2680749.18,1247854.12,421.89
2680748.77,1247855.48,427.52
2680748.85,1247855.3,426.35
2680748.96,1247855.09,424.96
2680749.92,1247853.15,412.37
2680748.71,1247856.15,428.53
2680748.76,1247856.05,427.87
2680748.87,1247855.83,426.4
2680749.94,1247853.67,412.32
2680748.87,1247856.4,426.63
2680748.95,1247856.26,425.64
2680749.96,1247854.24,412.37
2680748.75,1247856.38,421.62
2680748.85,1247856.15,420.11
2680749.47,1247855.51,412.3
2680749.49,1247856,412.3
2680748.75,1247846.58,417.22
2680748.56,1247847.5,419.87
2680748.67,1247847.27,418.45
2680748.77,1247847.05,417.09
2680748.87,1247846.84,415.75
2680748.43,1247848.29,421.86
2680748.51,1247848.13,420.82
2680748.67,1247847.8,418.74
2680748.94,1247847.21,415.05
2680749.15,1247846.78,412.3
2680748.1,1247849.52,426.44
2680748.31,1247849.09,423.68
2680748.42,1247848.85,422.2
2680748.54,1247848.61,420.65
2680748.01,1247850.28,427.91
2680748.3,1247849.67,424.14
2680749.18,1247847.83,412.41
2680748.05,1247850.76,427.63
2680748.15,1247850.56,426.39
2680748.24,1247850.37,425.16
2680748.31,1247850.18,424.04
2680748.85,1247849.09,417
2680748.06,1247851.23,427.58
2680748.14,1247851.09,426.64
2680748.24,1247850.88,425.36
2680749.22,1247848.84,412.35
2680748.03,1247851.9,428.38
2680748.16,1247851.65,426.76
2680748.28,1247851.38,425.04
2680748.17,1247852.14,426.82
2680748.27,1247851.92,425.48
2680748.33,1247851.78,424.55
2680748.51,1247851.43,422.35
2680748.23,1247852.53,426.2
2680748.33,1247852.33,424.92
2680748.44,1247852.09,423.4
2680748.53,1247851.9,422.23
2680749.28,1247850.38,412.37
2680748.26,1247852.99,426.1
2680748.35,1247852.77,424.69
2680748.44,1247852.63,423.74
2680749.3,1247850.86,412.35
2680748.37,1247853.33,424.75
2680748.54,1247852.99,422.59
2680749.31,1247851.4,412.35
2680748.29,1247854.06,426.15
2680748.4,1247853.84,424.7
2680748.6,1247853.42,422.03
2680748.89,1247852.84,418.2
